key_index,text,overall
16723,"The real enemy we are facing: Back in January, the attacks in Paris at the Charlie Hebdo magazine and in a Jew... https://t.co/CgxjZSufyD",1
20338,Listening to lady gaga makes me not want to go to work tomorrow,2
3987,@CHARLIEDRUMM0ND It may be old news for you. Just watched your series of Big Brother on YouTube. Gutted you never won. Xx,2
3112,"@SherylKee It's possible that, to find ice cream sammich nirvana, you may have to go a little more upscale than a gas station.",2
13190,Trump: Gay marriage the 'law of the land': Republican front-runner Donald Trump said Friday that he wished a K... http://t.co/JkI2AZiatj,2
8950,It's comical when Dustin Johnson WDs from something &amp; his mgmt team gives a quote like he's on his death bed: http://t.co/XKqUF6P9py,2
3109,SO excited to see an early release of Paper Towns tomorrow and also Inside Out! Be a great day @cineworld #UnlimitedCard,3
1439,"National Hot Dog Day is tomorrow, July 23rd! Will you take care of business like this little tyke? Love this kid!!! http://t.co/NZmWMKyZJ3",3
11217,Sky Sports | Both Manchester United and Real Madrid want the DDG transfer to happen and are considering an appeal to make it happen tomorrow,2
5537,Sam Smith is tomorrow and I can't even with myself,2
5092,@rqui Hello Robin I will be in New York on oct 2 and I'm a cancer survisor as well as a post op transwoman lets talk about  Caitlyn Jenner,3
3058,Started my Friday off right with Dunkin,2
8674,"To keep up my career self-sabotage, instead of reading I might just sing Scott Walker's weirder songs a cappella tomorrow at @edbookfest.",2
291,Catch Paul McCartney on Saturday Night Live tonight!,3
12949,"I'm trying to sell just one lawn ticket for Jason Aldean, Cole Swindell, and Tyler Farr.. Sept 11 @ First Niagra",2
18272,rap mon and suga sampling swimming pools by kendrick is by far the weirdest shit i have seen,1
17524,back to Black Friday.... do u guys even hear what Kendrick Lamar is saying?!? how he says it? good gawd.,3
1404,Prince George will celebrate his 2nd birthday with the Middletons &amp; no Charles http://t.co/3kIoOWrp4P http://t.co/HXYZXhtbwG,2
9665,Listening to Paul McCartney; got a major need to see him in concert again! Might pull out the concert DVDs tomorrow,3
9675,I am in a van with a group of cheerleaders singing/screaming an Ed Sheeran song.  How's your Friday night going?,3
9768,"I miss our ""Go to Dunkin after work on Friday night and complain about customers and work"" sessions at Dunkin @Sanchez7_ @jose_avila05",2
18914,J Cole an Kendrick. L drop their heat on February 16 the same day of my birthday HINTHINT COUGHCOUGH that'll be a good b day present.,3
5003,#RoleModelJinnah he might have emerged as da sole spokesperson of Muslims later in his life but early on he wanted 2 be 3rd class magistrate,2
202,"@Michael22418062 Watchman was the 1st draft of Mockingbird, which was then changed beyond recognition. @kelly_carlin",2
9251,Wahhh I forgot the 2nd goal was so pretty in the Final. Saad to Richards to Kane. #cryingforever,3
3574,Lance McCullers strikes out Josh Hamilton - his first out of the inning.  Now on pace to throw 96 pitches in the 1st. #onpaceguy,3
12521,An update on the surprisingly effective fight against Boko Haram in Nigeria. Great reporting. http://t.co/Rf8rAiH01R,3
16355,what's the theme for the game tomorrow step it up Curtis,2
15200,"@riverlutra If you're in Pacific time and have an Xbox, it's possible. But it won't be available for PC or PS4 until mid day tomorrow.",2
1443,@ZaraKhokhar2 Pehli baar sun raha houn MCQ nahi tha. .-. I totally forgot you just as you forgot me on Eid! D: How was Eid?,2
1831,"Watch ""Brock Lesnar confronts and brawl with The Undertaker - WWE Raw July 20 2015"" on YouTube - https://t.co/eD2FotSL9x",2
4247,Wish I am now in Japan to feel the Naruto mood and watch #BorutoTheMovie . Malaysia November baru nak keluaq,3
20083,Youngest into 5th hour of Justin Bieber on her new karaoke machine so now's the perfect time to get me to confess to pretty much any crime.,3
8826,I may have only made 5 second eye contact with Niall but I feel like he understands me now,3
9371,"Just now turning on the White Sox, and it looks like a Saturday afternoon neighborhood softball game #untucked",2
15328,"European bourses rally: Milan, September 8 - European bourses rallied strongly Tuesday with the Euro Stoxx ind... http://t.co/b9QvZa2qDA",2
20384,"She did makeup for Kim Kardashian, Kylie Jenner, Charlize Theron should we keep going on?  This February 19th &amp;... https://t.co/lQBIYJR04P",3
15961,"@KVJShow just so you know, Sam Smith already recorded the song for Spectre in January.",2
1074,Dean Ambrose's new shirt may be the worst shirt in history.,1
14313,Seeing Ed Sheeran on Thursday means I have to miss the Big Brother live eviction episode. The struggle.,2
15067,In 72hrs Tom Brady will be leading the NFL with 12TDs at the end of the 1st quarter.,3
20246,Tony Blair's taken control of the Tory party writes PETER HITCHENS: Tony Blair's Labour may have seemed 'moder... https://t.co/orX0k1Y7Fd,2
3114,"Hulk Hogan may have made those racist comments, but when he was in wrestlemania, that was my shit!  WHAT YOU GONNA DO BROTHER!?!?""",1
16759,"Dana White may very well have the world's best piece of furniture. ""Any questions?"" Nope. We're good here. https://t.co/E4EWMcPPv1",3
15726,"Bradford's Logan Caruso was 2nd in the boys cross country race today in Kane with a time of 18:37, Hunter Yasurek of Kane was 3rd.",2
10681,If you think Nicki's ass is more than 1/8th real you are fuuucked,1
14541,@DDS_Doc_Holiday haha I try it every time the mrs pops out. In fact I'm sat here right now in one of her Gucci thongs and nothing else :),3
17344,Remembering George Harrison on the 14th anniversary of his death. RIP and love always. #GeorgeHarrison #takentoosoon @GeorgeHarrison,3
10421,And thus ended Scott walker's run. Don't try to out Trump the Donald.  https://t.co/4H0oQqkVUv,1
16585,"I celebrate Christmas, @PrincessJules98, and I don't believe in Christ. Just like I call it Thursday but don't believe in Thor.",2
5115,Zac Brown Band now occupy the 3rd and 4th positions on the Billboard country album chart - Sam Hunt still number one. http://t.co/tSdr1dB81s,3
18505,Idk how on earth I'm going to get through April 14th without Kendrick and Oscar,2
8492,"...Its the representation of Black People and Muslims that i am concerned about, they are conveyed as 2nd rate... http://t.co/OPKOEmghri",1
194,@The_MaleBoss: Boko Haram will soon know the 'strength of our collective will' In Sha Allah. May God guide the new Service Chiefs!. Amin,3
14660,Oh goodie: that game no one liked about the blind girl hits PS4 tomorrow.,1
3381,Going to see Paper Towns for the 4th time,3
7117,Super Eagles Coach Sunday Oliseh has revealed why Chelsea midfielder John Obi Mikel was not on the list of... http://t.co/E8EAVSzHle,2
14609,@Hits96Radio I'm surprising my mom with a trip to see Ed Sheeran for her birthday in Atlanta on Saturday. Help us meet him please!!!,3
11904,"@HOEDETECTOR5000 imagine going to the store and seeing a Gucci bag for $500 and the same bag at the next store for $1500, the 2nd bag is ct",2
17577,"Getting slightly better at Dark Souls, beat 2 bosses tonight! But then the mistakes, oh the mistakes. Stay tuned tomorrow for more of it! &lt;3",3
20474,@MargaretsBelly Amy Schumer is the stereotypical 1st world Laci Green feminazi. Plus she's unfunny,1
10779,Nicki does not have the time to be shady she will deadass drop the tea on ya lap and let you get a 3rd degree burn,2
13685,Going to my first game at Fenway on Tuesday... Why not a Red Sox hat with Bs colors? http://t.co/9Zo00xEgG4,2
8680,"If John Cena is really behind the WWE keeping the belt on Nikki, I may not be in love with him anymore.",2
19398,"@KatjaDFE i dont know if saudi arabia is a still 3rd world, we're in an awkward phase right now. it would be alright if it was secularist.",2
14827,"@PegidaUKGroup  As a new Catholic to #LatinMass Prayin for all British Patriots, that they understand the Church was the 1st to fight Islam.",2
19930,Thank you @netanyahu @IsraeliPM. May God bless and keep our friends and allies in Israel.  https://t.co/nwdr7MKwrS,3
11553,Can we get Frank Ocean in charge of this asteroid so he can keep pushing the date back? https://t.co/aVfajWSGUq,2
19279,"If Matthew and Briana don't visit me tomorrow at work, I literally will throw myself in front of the train by the Highschool",1
279,"Ryan Braun making the ever so smart ""Stretch To A Triple When Down 4 Runs in the 9th""",3
11704,Me: Jun I have a secret...  Jun: what is it?!  Me: well I'm actually...JOHN CENA!  Jun: oh my gawd...,3
11008,"'Uncharted 4: A Thief's End' hits PS4 on March 18th - Uncharted 4: A Thief's End, the final game in Naughty Dog's ... http://t.co/FIICuoOlcE",2
2635,I would have posted a podcast if the threat of getting stung by a yellowjacket on Monday and seeing Ant-man last night hadn't occurred.,2
1485,Between Sharknado and this panda eating a frozen cake this has been a terribly distracting day on Twitter. https://t.co/iALjsrP9Ip,1
13132,"Because it's Friday, listen to Can't Tell Me Nothing by Kanye West on @AppleMusic. https://t.co/aS4nj4CIC7",2
15843,"well it may not be 1:30am, but the Red Sox lost 5-1, my little brother got carsick, and most importantly it's way past my bedtime.",1
17328,@molloy1916 25 March 1972: An IRA volunteer was killed when two IRA units engaged each other in error on the Springfield Road in Belfast.??,1
10273,@SteveCherelle YES!! I do love a bit of Zac Brown Band on my Sunday &lt;3 Thank you so much :- ),3
433,"May your heart rest in the beautiful paradise of Allah, my prayer for the Gombe and Damaturu victims of Boko Haram #Nigeria @APCNigeria PDP",2
9481,"@NTANewsNow the death of our dear President Umar M.Yar Adua brought us GEJ,a disaster which brought about Boko Haram https://t.co/j9Bb6P4wV7",1
6957,"I will give more solo dm with Zayn tomorrow, so stay active and turn notifs on. :) x",2
17171,"BJP accuses Rahul Gandhi of double standards: Under attack over the issue of intolerance, BJP on Monday hit ba... https://t.co/nX66vqTMw9",1
4449,Im really nervous as i have gotten to the 4th ninja war in Naruto (the manga) although i know what happens from watching the anime,2
15620,"Modric celebrates 30th birthday: The Croatian player is in his fourth season at Real Madrid, where he has alre... http://t.co/zd149v3mJv",2
15875,If you say you're lesbian but you can't be friends with straight guys because you are afraid of what may happen between y'all. YOU AINT GAY!,1
20554,"@headlineniaz @fandombeliefs youre in denial jfc . the babys born in February right , watch briana get a ""miscarriage"" or some shit .",1
5660,Whhhyyyyy you guys no remind me Sam Smith was tomorrow!?  @941KTFMSA @RachelBlondie @ProducerRossi,2
11288,Roman Reigns and Dean Ambrose may need to recruit Brock Lesnar to take out the Wyatts #RAW,2
8596,Ur children will treat u the way you treat your parents. #Fact #Reflect  Islam teaches us to love our parents. May Allah grant them Jannah.,3
18937,Confusion clouds Saudi Arabia's anti-ISIL coalition: Some key members of the 34-nation anti-ISIL coalition ann... https://t.co/hKDMnuqfGm,2
5835,"I wonder how DJ Pooh feels about the scene in ""Straight Outta Compton"" where Ice Cube writes the ""Friday"" script all by himself.",2
8825,Super Eagles will visit the Taifa Stars on September 5  #welovesport #sportsnownow @sprtsnownow  http://t.co/zruZDMYRMp,2
276,Bottom 9th now - Braun up - Perkins in - Ryan Braun triples down the right field line - #Brewers #BrewCrew #MLB @MLB @MlbstevenThe,2
9317,@itsbktime but the difference is thay Rousey will fight whoever they throw at her and may picks his fights,2
793,I saw Paul Dunne on the range on Monday. Convinced myself he was Jordan Spieth...,2
13930,"@Taufiq_Ovi Go with the Moto G 3rd gen 16 GB overall a very good phone, even the OnePlus One is a good choice but cam better on Moto G3.",3
11083,Hi my name iSSk Nicki and itsSSKS tHFfe firSSKT day of sShckhool - me in my new retainer tomorrow,2
19910,"congrats on your face #LumaGrothe! #offduty in Milan. | See more about Milan, September and Models.  -  https://t.co/Hk7oRZvEQm",3
10871,Kanye West becomes president and we may as well just nuke planet earth.,1
13847,@solometal76 @greenwood_gavin @trinilee11  Nothing wrong with a little Iron Maiden on a Saturday night.,3
15776,I really might wear my David wright jersey and carry around a broom all day tomorrow,3
13975,"Off to Lowell today to shoot the NY-P debut of Red Sox 8th round pick, Logan Allen.",2
12866,"Movies with Milan | Edge of Tomorrow With Tom Cruise, Star Wars and More http://t.co/6CevDBDUkc   #RT #Follow #HHN24",2
5,"Excited to read ""Go Set a Watchman"" on Tuesday.  But can it possibly live up to ""To Kill a Mockingbird?""  Any opinions?",3
2230,"THIS JUST IN: Prince George is just like every other two year old, SURPRISE!  https://t.co/WNJ3O0jDju",3
4164,New Divas tag team division in the works? The future of Seth Rollins &amp; John Cena. http://t.co/870EYc7ezx #wwe #divas #sethrollins #johncena,2
7229,@starbirdrebel it'll be a cold day in hell before you got me anywhere near that Sunday line up. I'd rather see the Foo Fighters.,1
18653,Tune in this Wednesday at 12 pm PST as I talk to Dr. Milan about fatigue and how it impacts our lives. I'm very... https://t.co/2rK8genHuW,2
17565,"David Cameron, Tony Blair's useful idiot.   https://t.co/UDJfoJVIfz   [All began with a hanging chad in 2000AD.]   https://t.co/T4D0g3PTJc",1
9627,Republican candidate Carly Fiorina tweets that she is OK after getting into an accident with a deer Friday. http://t.co/AvWr312Qc7,3
18058,"I fucks with Kendrick, but March Madness deserve to be our national anthem it's that cold",1
1495,"Tomorrow is National Hot Dog Day! At 1 PM tomorrow, meet us in the 1st floor lobby for a delicious lunch treat! http://t.co/aqXhbajFll",3
1878,@ItsWassimo more like who ISNT going to Eid fest tomorrow,2
16940,"ryan bowie leads the lumberjacks in points with 21. he may be related to david bowie, but i doubt it.",2
13228,"I told my uncle that Wade Miley is pitching for the Red Sox tomorrow and he responded ""I'd rather see Miley twerk than see him pitch""",2
8208,"So, according to my dream on November 27th I'm going to fight John Cena at wrestlemania as the main event in New York. Lmao",3
13853,@aprea_andrea it was great meeting you and your crew at the Gallia on Thursday night. Hope to see you next time I am in Milan.,3
17789,Saw Carol last Friday-beautiful beautiful film filled with incredible acting. Love Cate Blanchett.,3
20584,"@JewishMusT hope to see you at our opening in Tel-Aviv, Israel in MARCH!",3
10665,Final thought: at some point Kanye West sat down his wife Kim Kardashian and said he wanted to run for president. What a time to be alive...,2
4492,"The 4 colors most widely associated with HULK Hogan? Red&amp;Yellow, Black&amp;White The famous lines from the anti-racism Sunday School song #Irony",2
18531,CLASSIC HITS UK just played - Bee Gees - First Of May,2
12177,Let's hope the match between Cyborg and Rousey doesn't happen 5 years too late like Pac-May.,2
21,UofL Volleyball Player @katiegeorge05 tomorrow night as she competes in the Miss USA Pageant. http://t.co/jQy7CfYzD1,2
15943,"2 Red Sox vs Blue Jays tickets for tonight's game. $100/each. Seats located behind first base. C'mon, don't be a cheapskate, BUY THEM!",2
13442,"Reason y shdnt discuss religion is I may make u hate Pak, but if I made u hate Islam, then i do a bigger sin @deepika_dips @rushirajsinh710",1
17291,The Vamps music video tomorrow. Which I'm I'm (OMG) gonna be interesting to see how it turned out  https://t.co/sENV9NPkrV  @TheVampsBrad,2
2611,"Moto G 3rd Gen, Moto X Play, Moto X Style: which one is for you? http://t.co/mlXr1cMeT7 #android #feedly",2
8144,I always thought Prince was the 18th best songwriter of all time but it's nice of Rolling Stone to confirm that.,3
7320,"I liked a @YouTube video http://t.co/0rGSSZ3J1b WWE RAW August 4 2014 - the authority (Triple H, Stephanie , Randy Orton, Seth",3
1635,"Tomorrow's field trip day, so I deserve Dunkin bfast. Then it's Friday, so definitely deserve Dunkin. And well Saturdays are special so...",2
16335,"Tried to make a dinner reservation for my husband's birthday tomorrow, but Amy Schumer's in town and EVERY RESTAURANT is booked. #wifefail.",2
2336,i'm in the mood of listening to nirvana today but i have an exam tomorrow who cares,2
3719,"Ant-Man felt like the 1st IronMan movie 2 me. That's good. It did feel like 2 films grafted onto each other. Not as good, but not bad either",3
13582,"Radio just played Taylor Swift's ""Bad Blood"" followed by Kath Perry's ""Last Friday Night."" Clever girl.",3
5118,"Three mornings with @Kdubblive starting tomorrow -- talk of face punching, Olympics, NFL, Rousey, and more! 5-9 am, @ESPNLosAngeles! BK",2
18928,Cole &amp; Kendrick need to make that joint album! #Fire   Kendrick Lamar &amp; J. Cole - Black Friday  https://t.co/0wFWzLbhbH,3
17675,"Rahul Gandhi's inaugural address at the 31st Plenary Session of INTUC, today, at Talkatora Stadium. #RGwithWorkers https://t.co/2nprpmgQcg",2
11962,September 13 47 Indian Prime Minister #Jawaharlal #Nehru suggests the exchange of four million Hindus and Muslims between India and Pakistan,2
13822,"Game stretched over 2hrs,Murray breaks for the 1st time in the 3rd set,6-5,to serve for match point.....#USOpenWorld",2
6335,Scott Walker turned a heckling incident at the Iowa State Fair on Monday into an opportunity to hawk his book and... http://t.co/2oylC1hvgH,2
9909,Congrats to Aiden Wagner who scored his 1st BCHL goal in his 1st preseason game vs. Prince George. He was named the game's 3rd star.,3
20273,"On its 7th week, Justin Bieber's 'Purpose' is #2 on the Billboard 200 Chart! (It has sold over 1.16M just in the US) https://t.co/yyZtfYMPaj",3
6680,"Nirvana is heaven to the ancient hindu deities. They came to earth from Nirvana, the 6th planet in Orion really called Procyon.",3
1687,CHEAP Hot dogs TODAY! Thursday is National Hot Dog Day http://t.co/Je24WWYWAF ADD @HYVEE to the list as well! http://t.co/hmgROU02Lq,3
8305,"@HiApryl @farhero88 rah some of your questions. May Allah guide you to real knowledge of Islam, because you come aCross a lacking it",2
2914,#YakubHanged Congi liberals who are whining Kalam would have pardoned Yakub should have supported Kalam's 2nd term. Why all the drama now?,1
8833,@1DLittleSecret So lucky ! May you give me a DM with Niall? He's my fav and it would really mean the world to me,3
14950,"Although it's hard to tell, since I only have radio commentary. May just be that Anderson is choking badly, not Murray playing better.",2
12241,Just got told I look like Sam smith for the 22nd time,3
18713,"AP Top Stories December 15 A: Here's the latest for Tuesday, December 15th: Saudi Arabia forms coun... https://t.co/WdqVdUk6O1 #USA #News",2
19915,Soooo who's down to go to the justin bieber concert with me in March??,3
1927,So Josh Hamilton returns to Anaheim for 1st time since the trade. Big deal or not? Let us know why/why not @IntentionalTalk live 5ET,2
15987,Ready for the 26th! Ready to get my life to Janet Jackson,3
16083,Chris Evans with 33 yd TD run. Taylor w 2 pt conversion. 14-14 with 7:59 left in 3rd Qtr.,2
11333,David de Gea to Real Madrid: Everything you need to know on monday night about Man Ut http://t.co/EFNxDcGjFV,2
14642,Remember that one time he also sounded like Luke. how does Niall do it? the world may never know  https://t.co/ebCmZU4maX,2
13749,May or may not be getting ready to watch the very first season EVER of Big Brother. @JulieChen I'm so ready to see what Julie looks like!,3
3379,Offense can't back Leake in Giants debut: Josh Hamilton shattered the offensive silence Sunday at Globe Life P... http://t.co/UrCJNcr2Hc,2
17182,Dark Souls was a ton of fun tonight. I'm going to continue again on Wednesday.,3
5233,Wake up with Sweet Pete TOMORROW from 8AM to 10AM at the Dunkin' Donuts on Carmichael Street in Essex Junction... http://t.co/knynwv7q27,2
3371,I fail to be an Ant in my new video! Ant-Man review coming tomorrow guys hope you like it!,3
17703,"Kendrick Lamar in the top 10, but not Pig Pun? C'mon.",2
18432,My guest mix which aired on Friday as part of Curtis &amp; Craig Presents Trance Action 100 hope you all enjoy https://t.co/Pi4Umxa5Qw,3
2319,"@RachEmma_ @Katysbiatch glad you both enjoyed that haha! I'm still recovering from her tweet about Bad Blood, that was a 3rd degree burn",2
19003,I can't wait to invade these Wal-Mart's on December 22nd with Kendrick's XXL cover.,3
4410,Carly Fiorina 2nd amendment is about your God-given right to self-preservation and fail safe against tyranny http://t.co/0ellOAi5Lg,3
2073,2nd Day Eid with @AzamKhnSwati at Swati House Abbottabad great time with Khan Sb thank u so much Sir for your time. http://t.co/Icx82MFgoF,2
4897,Is Seth Rollins the most talked about wwe champion of all time of being clowned every Monday nite??I mean everybody takes turns on him,2
7338,Id rather watch sharknado on repeat all day than have to get up at 5 tomorrow (:,2
17606,...which is quite ironic given the Paris attacks were staged false flag hits - (as was Charlie Hebdo in January)... https://t.co/YGJlphLJOV,2
12743,"@lucasmgem True, right now they have the best squad. But if Milan can pull a few transfers right in January, there's hope for top 3.",3
14932,A piece of me will die tomorrow morning if Sam Smith is singing the new Bond theme,2
18904,@staceykWV Fiona is 3rd generation IRA. Very dangerous and highly trained. Even Jimmy knew he was outmatched. Gemma was smart to be scared,1
10597,What website do you go to get Paul McCartney tickets online tomorrow?,2
18392,"On Dec 14 will know the nominations from Critics' Choice Awards, pray for TIHTY #MTVStars Lady Gaga",2
13780,"How's you're Saturday night going, on a scale from Tom Brady to Courtroom Tom Brady? http://t.co/x5ehNxtjLp",2
17976,this song Black Friday by Kendrick has me so fucking wet he's a God,3
4485,@dacanes3 yeah. I just expect cyborg to accuse the UFC and Rousey of being afraid of her when the dec fight doesn't get booked.,2
6964,"This may get LESS attention than Rousey v. Mayweather -- but 2 of 3 sets - lines the same, McEnroe v. Serena....who wins? @BradyAndWalker",2
4958,oh my god it just hit me that I'm seeing Sam Smith tomorrow night,3
10321,"He may be the best choice for Christians, but he'd be a better one if he wasnt so cuddly with israel. im referring  https://t.co/1jnBGK9Rur",2
2790,I need someone to take me to see Paper Towns either tonight or tomorrow,2
2340,Hulk Hogan won't have a good day tomorrow when he realises everyone has been treating him like a world class cunt,1
2797,@mediacrooks .. The way they went about defending gave me impression malini barkha wanted to be 2nd 3 rd wife of yakub on release.,2
5435,Did anyone tell Dustin Johnson that winning requires a lead on the 4th day and not just the 1st day?,1
18989,Still can't ever figure out how Kim Kardashian's face works how's your Sunday going,1
5071,"@erickjpressman A thing on Rolling Stone today. As for your 2nd question, some REALLY want you know they're not the ""ignorant"" stereotype.",2
20361,my music is all over the place. I'll listen to everything from Chris Young to Justin Bieber to Eminem to Memphis May Fire to Lynyrd Skynyrd.,2
4191,We are 5 minutes in on Sharknado 3 #OhHellNo and already I think this may be the most impactful movie since Schindler's List,3
20415,"Based on all the tour groups I've encountered so far (including my own), I think I may be the only Mainline Protestant in Israel.",2
10582,"@e_jaculation but we mustn't forget that on the 7th day, God gave us a Nicki -- Miley take down of epic proportions. Rejoice my child.",3
7402,"@JacksonsRadio Happy Friday yall.....can u play ""feel it boy"" by Janet Jackson ft Beenie man &amp; then nthin (compares to you) by the Jacksons.",3
17859,"Some real legendary names on list tomorrow: David Bowie, Bjork, Prince...just putting it together and realised!",3
10343,"PGA shot tracker is awful. Dustin Johnson apparently hit one 3 feet from the hole on his 2nd shot, but somehow has a bogey now",2
15019,"It may only be the round of 16, but holy cow! Don't tell that Anderson and Murray! Incredible match! 3hrs and 40min so far. #USOpen2015",3
16595,First we had the Charlie Hebdo thing back in January and now this?! WHEN IS THIS FUCKING ISLAMIST TERRORIST SHIT FINALLY GONNA BLOODY END!?!,1
8071,Monday on CSN: White Sox return home for series with Red Sox - http://t.co/PIeqg0RbO2,2
15218,There is an emoji app with Kanye West emoji's called Yemoji i may or may not have downloaded it,3
5129,It's  selfish for Vanessa to be competing in Big Brother she is worth millions Taking an opportunity away from some1 who may need it #bb17,1
11810,@AbiRatchford the new Iron Maiden comes out Friday.....,2
18717,Classic Tuesday with Rusty: Zelda - Twilight Princess: https://t.co/rw1zoh2m4z,3
5042,May just have to write a letter to Frank Ocean everyday until I figure out when this album will drop. #NotebookFlex,2
7496,Mexico's totally destroyed the Miss USA pageant tomorrow night because I am to be speaking here for free!,1
9152,on the 27th day of the *...  @JonesyandAmanda :- 'this' dead...  @RealHughJackman :-Oh know u2....reach 'this' number 1000 ...enter the Club,2
652,Here's the scoop: Sunday is National Ice Cream Day http://t.co/5SpPtGPAC3 via @usatodaycollege I love the free ice cream for dogs!,3
2351,"Charlotte! @JRsBBQ , @MidAtlanticFilm and I open the 4 day @NWALegends fanfest THIS THURSDAY! 4 days of classic wrestling nirvana! #BeThere",2
6897,Now playing: Ice Cube `Friday` by @icecube - #Tunein @ http://t.co/GNK7W8WJZ9 - Buy it http://t.co/o4ViDq5gIM,2
20195,"In December 27, 2008 Israel started it's war on Gaza with a massacre, killing more than 200 Palestinian in one day https://t.co/8AtC8Ejf8l",1
12430,george osborne trolling us with dead children http://t.co/FVputaAfsB,1
15275,@stairwaytogold may as well bring me back to life just to end my life again because SAM SMITH is doing it instead,2
16579,He may not longer be the representative of the @QuartetRep but Tony Blair is still heading up this initiative.  https://t.co/ln4UC1305d,2
13107,They'll be giving Glocks away the first Friday of the Rockets' season at Toyota Center; come early and get a traveling Gucci bag for storage,2
12294,"@sbass1310 unfortunately, the White Sox haven't helped much this week. Hoping Samardzija can help tomorrow afternoon.",1
4391,"With Nunes/Holm/Pena all carving out potential paths to title shots, the cupboard may not be as bare for Rousey as we thought.",2
1466,"Who wants a free $20 gift certificate? Come in tomorrow 7/23 for NATIONAL HOT DOG DAY, and for every $5 you spend... http://t.co/95UiE6xE6b",3
20461,"Beer tech and game night tonight, Star Wars tomorrow, entrepreneurs in jeans on Wednesday. No plans for NYE -I'm in Israel and don't party",3
18969,@FoxNews This administratio is living in the twilight zone There may B terrorists mixed in with the Refugees Y R U putting our lives at risk,1
13202,Kris Bryant is like 8th in the NL in RBIs as a rookie &amp; missed what? near a month at start of season to ensure future contract status!?!?,2
13947,"@rosequartz0518 @_claudiaw Beep beep...! Yep, Murray and Federer into the top 16. Phew! :) See you tomorrow!",3
9652,Hopefully my newlook PS4 will be here tomorrow with Until Dawn :D,3
5983,Ice Cube's son could get it all and twice on Sunday.,2
7983,"Oct 3rd, network will show a live MSG card with Brock Lesnar in the main event.",2
6124,Everyone's excited for Paper Towns releasing tomorrow but take it from me the movie was absolutely horrible,1
11539,@PatDStat Brunch with Rousey and a light job with Bolt on Friday IMO.,2
5555,I loved going here for Friday prayers Eid was something else here http://t.co/kXGYsUrcl2,3
3189,"@BustedOpenRadio since everyone has made the comparison,I think Dean Ambrose should wear a Hot Rod shirt on Monday Night Raw @WWE",2
5430,@GrubersMullet TuLo and EE back in lineup tomorrow w David Price on the bump,2
17726,"us: Curtis call the drivers Curtis to Siri: ""call papa johns 4th street""",2
15862,@GovMikeHuckabee and yet no word on this case? So only freedom of Christians that think exactly like you? http://t.co/Jw3l7TnUPQ,2
3386,"1st we are out and see Tayshaun Prince; @Casey_Hart14 has no idea who he is. 2nd I ask if he knows who Rousey is. ""She that wrestlin bitch?""",2
9967,"I'll finally be purchasing a PS4 in October! I'll be one of the cool kids ^.^ oh and my kill to death is pretty insane, watch out on COD ;)",3
8364,"Sorry David Wright, this night belongs to the GOAT #HistoryWithAnExclamationPoint https://t.co/QBb20DnZ9x",2
903,@atharlovesrock On the holy occasion OF EID Here is wishing that May the blessing of Allah Light up your way And lead u to eternal,3
6873,I can neither confirm nor deny I may or may not be singing U2's Beautiful Day while working tonight,2
6867,"Cubs Video: Kris Bryant 4-for-4 with 17th HR, Kyle Schwarber also goes deep in 15-8 loss vs. Tigers; Jon Lester 7... http://t.co/2YWO2KSXTG",2
18231,It's Friday. Get hammered with Thor and the #Avengers Age of Ultron tonight for just 99p! https://t.co/zxPCwGfbm0 https://t.co/xm78io9hpZ,2
11975,# Kentucky But gay folks are ruining the sanctity of marriage  https://t.co/DN2QoCfAAZ,1
13705,"After many months of waiting, and a cancelled Wembley date along the way, I finally get to see Foo Fighters tomorrow! Exciting times.",3
14006,"Yoga, the sunrise and a nice long run easy Sunday morning",3
3464,why did I never know about $1 coffees on Monday at Dunkin before #lifesavior,2
3878,"I have this thing now where I watch Sunday and Wed eps of Big Brother the day after they air then Thurs live, so much easier tbh.",3
1320,"@UpdatesBo they're wrong, for Kick the effect was there till thurs cause EID fell on tue!this time EID on sat so effect over by mon @Ayush_A",2
12151,Going to be good seeing Foo Fighters on Sunday. Will wash away the post Festival blues.,3
17066,Check out the new video for #Blackstar off David Bowie's upcoming album Blackstar out 8 January 2016. https://t.co/MLtjp8HG1r,2
2416,I can't say that Rollins is the best WWE champ of all time....but he may rank above Hulk Hogan. Brother Brother Brother Brother #Raw,3
19819,Justin Bieber's 'I'll Show You' is now VEVO Certified with over 100M views! It's his 21st video to do so. https://t.co/hYta2oh4vT,3
16666,"Juat an FYI, the ""not afraid"" picture is from the Charlie Hebdo attack in January. None the less, #Pray4Paris",2
6965,"FRI at 10p ET on http://t.co/WuPc4jg66q it's THE SCORPION'S LAIR w/Jay Scorpion. NEW music from Iron Maiden,... http://t.co/Y5As3vcAmx",2
19976,Glad he got to see his family; Iran should be ashamed for unjustly imprisoning one of its citizens for this long. https://t.co/mVNKvfwo6x,2
14255,"@smhcashew RT: ""@popstarmagazine @ShowOfTheSummer #SOTSWithPopstar I love all the artists but Shawn may be my ..."" http://t.co/VUBHIbGixQ",3
308,@BaekDoXiuHun Hi! My bias is KAI bc he stole my heart the 1st tym I saw him in Growl. He is my 1st love in KPOP &amp; it's not changing til now,3
13606,At least I think it was a good start for Sunday Oliseh and the Super Eagles #CompleteRichness #SharingHappiness,3
